0	301.2307	0	278.9783	1.2008833	0	70858.16667	0.00287234
0	300.4155	0	278.01765	1.9076	0	70846.33333	0.003164762
0	297.53185	0.0000004	276.4884	2.887	0	70902.33333	0.004160548
0	291.38955	0	275.5236333	2.12825	0	70906.66667	0.004581548
0	284.1727	0.0000036	275.2751333	1.391	0	70893.16667	0.00466911
0	297.88515	0.0005685	274.04895	1.3654667	0	70908.33333	0.005326025
0	292.86995	0.0003985	273.8619	1.0781167	0	70878.66667	0.005379147
4.5425608	263.61585	0.0002668	273.58095	0.96035	0	70864.33333	0.005466343
113.92507	239.4799	0.0001473	273.5969333	0.8766833	0	70841.83333	0.005469063
260.70265	278.99395	0.0000785	273.6887833	1.0584333	0	70824.5	0.005258121
576.7735	252.75985	0.0003465	273.4717	2.4428333	0	70830.16667	0.005071795
792.6376	220.4441	0.0001851	273.40245	2.0699667	0	70860	0.004779102
869.8978	216.36745	0.0002377	272.7388	4.0006167	0	70928.66667	0.004680155
885.973	213.24115	0.0000002	272.71935	3.4789667	0	70981.33333	0.003977871
863.9634	212.94385	0.0000168	273.7057833	2.6624833	0	71028.33333	0.004169354
779.6287	211.72095	0.0000087	274.70305	4.5433167	0	71087.66667	0.003998187
565.94765	221.12645	0.0000009	276.1248667	5.3176833	0	71184.16667	0.003387177
395.98695	233.7047	0.0000003	276.7003167	5.2051167	0	71259.66667	0.003053465
83.689885	224.4126	0	277.6170333	4.2963	0	71268.83333	0.002967539
39.7606	233.7824	0	278.4473833	3.8610167	0	71263.5	0.003007181
0	213.2613	0	278.8961667	5.15595	0	71262.66667	0.00246767
0	207.95255	0	278.9094833	4.2269	0	71316.66667	0.002392469
0	203.4621	0	278.7943333	3.9781333	0	71365	0.00305419
0	200.0215	0	278.2689	4.7332167	0	71423.66667	0.003244519
0	199.44995	0	277.5373333	3.5015	0	71464	0.003278564
0	200.0882	0	276.84605	2.4399167	0	71491.16667	0.003339187
0	199.48655	0	275.7480333	2.4982	0	71532.16667	0.003054895
0	199.34345	0	272.8352667	1.6720667	0	71591.83333	0.003281518
0	198.14365	0	272.10885	1.0170667	0	71601.16667	0.003045052
0	198.1079	0	271.2334	1.7205	0	71623.5	0.002754934
0	198.6727	0	269.5065167	1.1968833	0	71656.5	0.002614719
5.8390635	199.80675	0	269.4566833	1.0797667	0	71669.16667	0.002559976
104.89543	203.814	0	269.61895	1.7195	0	71662.66667	0.002593346
235.8554	248.8477	0	268.9997833	1.2382833	0	71675	0.002578916
571.96015	265.74845	0	268.7270833	1.7254667	0	71694.16667	0.002564698
653.77685	291.93575	0	268.3078667	1.8246833	0	71718.5	0.00250045
472.8586	297.13855	0	267.6908667	1.4161667	0	71719.5	0.002465474
374.7106	301.1999	0	267.5798667	1.5774167	0	71746	0.002451038
544.4001	280.55735	0	269.84975	1.4685167	0	71737.33333	0.002629876
717.956	256.73585	0	274.13005	0.7854167	0	71740.83333	0.002748407
641.42265	253.31235	0	277.8794833	1.4574333	0	71731.83333	0.002815068
371.47345	275.60915	0	280.93085	2.0376667	0	71713.66667	0.003416159
139.517835	281.90815	0	281.39775	2.8221167	0	71680.66667	0.003695308
28.99185	279.19085	0	281.81535	2.51535	0	71640.5	0.003797973
0	293.45255	0	283.1186333	2.5682667	0	71574.83333	0.003795861
0	274.22435	0	283.9345	3.2461333	0	71530.5	0.003783442
0	273.65065	0	283.6311667	4.2600167	0	71503.83333	0.0037504
0	265.1335	0	283.3885833	3.3586833	0	71493.16667	0.003825912
0	246.6341	0.0000052	282.4343167	2.7616	0	71481.83333	0.004086204
0	252.8635	0	280.9189833	1.4485667	0	71482.16667	0.004540577
0	278.9881	0.0000023	281.01715	2.1638333	0	71511.16667	0.004501004
0	276.7685	0.0000106	281.3738333	3.2220333	0	71547	0.004296877
0	297.8553	0.0000036	280.7512833	2.4992833	0	71550.33333	0.004366134
0	307.04905	0	278.3935333	2.1623333	0	71555.66667	0.005111535
0	313.34855	0	275.9437333	1.1526667	0	71539.33333	0.005222927
5.7300824	312.7083	0	274.8847667	1.4035667	0	71498.5	0.004810162
55.160855	305.76265	0	275.1601167	1.4227333	0	71446	0.004707416
111.47748	303.4249	0	275.2103333	1.4304667	0	71405.5	0.004820669
219.91855	306.20755	0.0000129	276.3844833	3.1963167	0	71395.5	0.005626928
