"Date Time, GMT-06:00",F6 10cm,F5 20cm,F5 10cm,F6 20cm,10 cm average,20 cm average,rain (mm/s),SAIL rain corrected
8/19/2022 13:00,0.227025,0.11815,0.16945,0.21095,0.1982375,0.16455,0,0
8/19/2022 14:00,0.227275,0.118525,0.1699,0.214025,0.1985875,0.166275,0.0002222222222,0
8/19/2022 15:00,0.229075,0.11865,0.16965,0.215325,0.1993625,0.1669875,0.0001111111111,0.0000000139
8/19/2022 16:00,0.240925,0.1184,0.170875,0.2127,0.2059,0.16555,0.0006111111111,0.00000005555555556
8/19/2022 17:00,0.2668,0.118025,0.17075,0.21195,0.218775,0.1649875,0.0001666666667,0
8/19/2022 18:00,0.277625,0.118025,0.17045,0.212175,0.2240375,0.1651,0.00005555555556,0.000008245277778
8/19/2022 19:00,0.281175,0.117775,0.1702,0.2126,0.2256875,0.1651875,0,0.0005655463889
8/19/2022 20:00,0.283025,0.118025,0.1705,0.21275,0.2267625,0.1653875,0,0.0001967638889
8/19/2022 21:00,0.28405,0.118025,0.17045,0.2118,0.22725,0.1649125,0.00005555555556,0.0006172036111
8/19/2022 22:00,0.28455,0.11765,0.1703,0.211825,0.227425,0.1647375,0,0.0004750833333
8/19/2022 23:00,0.284475,0.117525,0.17075,0.2124,0.2276125,0.1649625,0.00005555555556,0.0001148980556
8/20/2022 0:00,0.2844,0.11765,0.171025,0.2126,0.2277125,0.165125,0,0.000008379722222
8/20/2022 1:00,0.2843,0.117775,0.17115,0.2131,0.227725,0.1654375,0,0.00004350472222
8/20/2022 2:00,0.2842,0.117775,0.17185,0.213325,0.228025,0.16555,0,0.000004055555556
8/20/2022 3:00,0.284,0.118025,0.17165,0.21365,0.227825,0.1658375,0,0.00002211111111
8/20/2022 4:00,0.28385,0.117775,0.17185,0.2139,0.22785,0.1658375,0,0.0000004027777778
8/20/2022 5:00,0.2837,0.11765,0.17185,0.214425,0.227775,0.1660375,0,0
8/20/2022 6:00,0.28355,0.11765,0.1722,0.21505,0.227875,0.16635,0,0
8/20/2022 7:00,0.2832,0.117525,0.1725,0.215375,0.22785,0.16645,0,0
8/20/2022 8:00,0.2823,0.11815,0.1724,0.21625,0.22735,0.1672,0,0.0000005647222222
8/20/2022 9:00,0.2799,0.11815,0.1724,0.2174,0.22615,0.167775,0,0
8/20/2022 10:00,0.2782,0.11815,0.1718,0.21715,0.225,0.16765,0,0
8/20/2022 11:00,0.27715,0.118275,0.171275,0.21415,0.2242125,0.1662125,0,0
8/20/2022 12:00,0.2768,0.1184,0.1709,0.210975,0.22385,0.1646875,0,0
8/20/2022 13:00,0.2762,0.118525,0.17035,0.2094,0.223275,0.1639625,0,0
8/20/2022 14:00,0.275025,0.1184,0.1709,0.20875,0.2229625,0.163575,0,0
8/20/2022 15:00,0.27375,0.118525,0.1716,0.207675,0.222675,0.1631,0,0
8/20/2022 16:00,0.272325,0.11865,0.17195,0.206625,0.2221375,0.1626375,0,0.00001010194444
8/20/2022 17:00,0.271375,0.1189,0.173,0.2067,0.2221875,0.1628,0,0
8/20/2022 18:00,0.2715,0.1189,0.1729,0.2064,0.2222,0.16265,0,0.00000025
8/20/2022 19:00,0.2717,0.1189,0.17185,0.205975,0.221775,0.1624375,0,0.000001041666667
8/20/2022 20:00,0.272125,0.11915,0.1715,0.20605,0.2218125,0.1626,0,0.000002046388889
8/20/2022 21:00,0.2722,0.1189,0.17125,0.206175,0.221725,0.1625375,0,0.0000001158333333
8/20/2022 22:00,0.2746,0.119025,0.17245,0.211925,0.223525,0.165475,0.0002222222222,0.0000008241666667
8/20/2022 23:00,0.281425,0.118775,0.1727,0.21195,0.2270625,0.1653625,0.0001666666667,0.0000002313888889
8/21/2022 0:00,0.2859,0.1184,0.1721,0.210425,0.229,0.1644125,0.0002222222222,0.000006347222222
8/21/2022 1:00,0.28925,0.118525,0.17225,0.20955,0.23075,0.1640375,0,0.0000002408333333
8/21/2022 2:00,0.2901,0.118025,0.17255,0.2095,0.231325,0.1637625,0,0
8/21/2022 3:00,0.2901,0.118525,0.1725,0.209625,0.2313,0.164075,0,0.0001169813889
8/21/2022 4:00,0.2901,0.118775,0.1728,0.20975,0.23145,0.1642625,0,0.0003794444444
8/21/2022 5:00,0.289875,0.1184,0.1729,0.21,0.2313875,0.1642,0,0.0002781805556
8/21/2022 6:00,0.2898,0.118525,0.1731,0.210325,0.23145,0.164425,0.00005555555556,0.00006136111111
8/21/2022 7:00,0.2898,0.11815,0.17365,0.2109,0.231725,0.164525,0,0.000001453611111
8/21/2022 8:00,0.2898,0.11865,0.17365,0.21125,0.231725,0.16495,0,0
8/21/2022 9:00,0.288625,0.11865,0.1736,0.213125,0.2311125,0.1658875,0,0
8/21/2022 10:00,0.285025,0.1189,0.17305,0.21235,0.2290375,0.165625,0,0.000003838055556
8/21/2022 11:00,0.2832,0.11915,0.17325,0.20755,0.228225,0.16335,0,0.000009911944444
8/21/2022 12:00,0.2816,0.119025,0.1741,0.206775,0.22785,0.1629,0,0
8/21/2022 13:00,0.280225,0.119275,0.17515,0.20575,0.2276875,0.1625125,0,0
8/21/2022 14:00,0.2793,0.119525,0.1753,0.205175,0.2273,0.16235,0,0
8/21/2022 15:00,0.2783,0.119775,0.17565,0.2053,0.226975,0.1625375,0,0.000000125
8/21/2022 16:00,0.2772,0.119775,0.17565,0.205175,0.226425,0.162475,0,0.0000001991666667
8/21/2022 17:00,0.276025,0.11965,0.1754,0.2054,0.2257125,0.162525,0,0.0000001297222222
8/21/2022 18:00,0.275275,0.120025,0.1746,0.205075,0.2249375,0.16255,0,0.00000009722222222
8/21/2022 19:00,0.2749,0.119775,0.1743,0.2052,0.2246,0.1624875,0,0.0000002916666667
8/21/2022 20:00,0.2751,0.119775,0.17385,0.2053,0.224475,0.1625375,0,0.0000049075
8/21/2022 21:00,0.2752,0.11965,0.17335,0.2053,0.224275,0.162475,0,0
8/21/2022 22:00,0.2749,0.1194,0.173,0.2053,0.22395,0.16235,0,0
8/21/2022 23:00,0.274675,0.11915,0.17335,0.2054,0.2240125,0.162275,0,0
8/22/2022 0:00,0.27425,0.119275,0.17365,0.205075,0.22395,0.162175,0,0
8/22/2022 1:00,0.273825,0.11915,0.17385,0.205075,0.2238375,0.1621125,0,0
8/22/2022 2:00,0.273575,0.11915,0.174,0.205075,0.2237875,0.1621125,0,0
8/22/2022 3:00,0.2732,0.118775,0.17475,0.2052,0.223975,0.1619875,0,0
8/22/2022 4:00,0.2729,0.1194,0.1756,0.2054,0.22425,0.1624,0,0
8/22/2022 5:00,0.272675,0.119025,0.1762,0.2055,0.2244375,0.1622625,0,0
8/22/2022 6:00,0.2724,0.119025,0.176125,0.20585,0.2242625,0.1624375,0,0
8/22/2022 7:00,0.272125,0.11915,0.1765,0.206175,0.2243125,0.1626625,0,0
8/22/2022 8:00,0.271975,0.119025,0.176275,0.20685,0.224125,0.1629375,0,0
8/22/2022 9:00,0.271425,0.119275,0.176425,0.207075,0.223925,0.163175,0,0
8/22/2022 10:00,0.2703,0.1194,0.17605,0.20715,0.223175,0.163275,0,0
8/22/2022 11:00,0.2689,0.119275,0.17565,0.2067,0.222275,0.1629875,0,0
8/22/2022 12:00,0.267675,0.11965,0.176525,0.206125,0.2221,0.1628875,0,0
8/22/2022 13:00,0.266275,0.119525,0.176775,0.204725,0.221525,0.162125,0,0
8/22/2022 14:00,0.2645,0.1199,0.1789,0.20385,0.2217,0.161875,0,0
8/22/2022 15:00,0.263075,0.1199,0.17985,0.20305,0.2214625,0.161475,0,0.0000000925
8/22/2022 16:00,0.261725,0.120775,0.18105,0.207425,0.2213875,0.1641,0,0
8/22/2022 17:00,0.2612,0.121025,0.18085,0.20845,0.221025,0.1647375,0.00005555555556,0
8/22/2022 18:00,0.261375,0.1219,0.1793,0.20815,0.2203375,0.165025,0,0.000007486111111
8/22/2022 19:00,0.2618,0.12165,0.17825,0.206775,0.220025,0.1642125,0,0
8/22/2022 20:00,0.2618,0.12165,0.17705,0.206475,0.219425,0.1640625,0,0
8/22/2022 21:00,0.261875,0.121275,0.1767,0.20605,0.2192875,0.1636625,0,0.00004989361111
8/22/2022 22:00,0.261575,0.1209,0.176525,0.205925,0.21905,0.1634125,0,0.00009194444444
8/22/2022 23:00,0.2614,0.12065,0.17675,0.205725,0.219075,0.1631875,0,0.00001219916667
8/23/2022 0:00,0.2611,0.1204,0.177,0.205925,0.21905,0.1631625,0,0
8/23/2022 1:00,0.2608,0.12015,0.17735,0.206175,0.219075,0.1631625,0,0.000001629722222
8/23/2022 2:00,0.260475,0.1204,0.1782,0.206325,0.2193375,0.1633625,0,0
8/23/2022 3:00,0.2602,0.12015,0.1786,0.206175,0.2194,0.1631625,0,0
8/23/2022 4:00,0.2601,0.1199,0.17885,0.207,0.219475,0.16345,0,0
8/23/2022 5:00,0.26,0.1199,0.17985,0.20735,0.219925,0.163625,0,0
8/23/2022 6:00,0.2598,0.1199,0.18,0.207925,0.2199,0.1639125,0,0
8/23/2022 7:00,0.2598,0.1199,0.18065,0.2084,0.220225,0.16415,0,0
8/23/2022 8:00,0.26,0.120275,0.181,0.207475,0.2205,0.163875,0,0
8/23/2022 9:00,0.2594,0.120025,0.18015,0.207,0.219775,0.1635125,0,0
8/23/2022 10:00,0.25855,0.120025,0.1794,0.2067,0.218975,0.1633625,0,0
8/23/2022 11:00,0.2574,0.12015,0.17875,0.206325,0.218075,0.1632375,0,0
8/23/2022 12:00,0.25655,0.1194,0.1779,0.2061,0.217225,0.16275,0,0
